# schema_version=growth_dislocation_universe.v2
# SPY holdings=As of 18-Aug-2026; source=https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-spy.xlsx
# NDX retrieved_at=2026-08-20; source=https://www.nasdaq.com/products/global-indexes/nasdaq-100/companies
# IWM holdings=Aug 18, 2026; source=https://www.ishares.com/us/products/239710/ishares-russell-2000-etf/latest-holdings.csv
# classification=subindustry unavailable from official holdings; sector used as the explicit crowding fallback
# growth_theme=curated issuer-level optionality taxonomy; blank is not a negative sector judgment
symbol,provider_symbol,company,sector,subindustry,classification_level,sector_benchmark,memberships,growth_theme
INTA,INTA,INTAPP,Information Technology,Information Technology,sector,IWM,IWM
INTC,INTC,INTEL CORP,Technology,Technology,sector,XLK,NDX|SPY
INTT,INTT,INTEST CORP,Information Technology,Information Technology,sector,IWM,IWM
INTU,INTU,INTUIT INC,Technology,Technology,sector,XLK,NDX|SPY
INV,INV,INNVENTURE INC,Financials,Financials,sector,XLF,IWM
INVA,INVA,INNOVIVA,Health Care,Health Care,sector,XLV,IWM
INVH,INVH,INVITATION HOMES INC,Real Estate,Real Estate,sector,XLRE,SPY
INVX,INVX,INNOVEX INTERNATIONAL INC,Energy,Energy,sector,XLE,IWM
IOSP,IOSP,INNOSPEC INC,Materials,Materials,sector,XLB,IWM
IOVA,IOVA,IOVANCE BIOTHERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
IP,IP,INTERNATIONAL PAPER CO,Materials,Materials,sector,XLB,SPY
IPAR,IPAR,INTERPARFUMS INC,Consumer Staples,Consumer Staples,sector,XLP,IWM
IPI,IPI,INTREPID POTASH INC,Materials,Materials,sector,XLB,IWM
IPSC,IPSC,CENTURY THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
IQV,IQV,IQVIA HOLDINGS INC,Health Care,Health Care,sector,XLV,SPY
IR,IR,INGERSOLL RAND INC,Industrials,Industrials,sector,XLI,SPY
IRD,IRD,OPUS GENETICS INC,Health Care,Health Care,sector,XLV,IWM
IRM,IRM,IRON MOUNTAIN INC,Real Estate,Real Estate,sector,XLRE,SPY
IRMD,IRMD,IRADIMED,Health Care,Health Care,sector,XLV,IWM
IRON,IRON,DISC MEDICINE,Health Care,Health Care,sector,XLV,IWM
IRT,IRT,INDEPENDENCE REALTY,Real Estate,Real Estate,sector,XLRE,IWM
IRTC,IRTC,IRHYTHM HOLDINGS INC,Health Care,Health Care,sector,XLV,IWM
IRWD,IRWD,IRONWOOD PHARMA CLASS A,Health Care,Health Care,sector,XLV,IWM
ISBA,ISBA,ISABELLA BANK CORP,Financials,Financials,sector,XLF,IWM
ISRG,ISRG,INTUITIVE SURGICAL INC,Health Care,Health Care,sector,XLV,NDX|SPY
ISTR,ISTR,INVESTAR HOLDING CORP,Financials,Financials,sector,XLF,IWM
IT,IT,GARTNER INC,Technology,Technology,sector,XLK,SPY
ITGR,ITGR,INTEGER HOLDINGS CORP,Health Care,Health Care,sector,XLV,IWM
ITIC,ITIC,INVESTORS TITLE,Financials,Financials,sector,XLF,IWM
ITRI,ITRI,ITRON,Information Technology,Information Technology,sector,IWM,IWM
ITW,ITW,ILLINOIS TOOL WORKS,Industrials,Industrials,sector,XLI,SPY
IVR,IVR,INVESCO MORTGAGE CAPITAL REIT INC,Financials,Financials,sector,XLF,IWM
IVT,IVT,INVENTRUST PROPERTIES,Real Estate,Real Estate,sector,XLRE,IWM
IVVD,IVVD,INVIVYD,Health Care,Health Care,sector,XLV,IWM
IVZ,IVZ,INVESCO LTD,Financials,Financials,sector,XLF,SPY
J,J,JACOBS SOLUTIONS INC,Industrials,Industrials,sector,XLI,SPY
JACK,JACK,JACK IN THE BOX INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
JAKK,JAKK,JAKKS PACIFIC INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
JANX,JANX,JANUX THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
JBGS,JBGS,JBG SMITH PROPERTIES,Real Estate,Real Estate,sector,XLRE,IWM
JBHT,JBHT,HUNT (JB) TRANSPRT SVCS INC,Industrials,Industrials,sector,XLI,SPY
JBI,JBI,JANUS INTERNATIONAL GROUP,Industrials,Industrials,sector,XLI,IWM
JBIO,JBIO,JADE BIOSCIENCES INC,Health Care,Health Care,sector,XLV,IWM
JBL,JBL,JABIL INC,Technology,Technology,sector,XLK,SPY
JBLU,JBLU,JETBLUE AIRWAYS,Industrials,Industrials,sector,XLI,IWM
JBSS,JBSS,JOHN B SANFILIPPO AND SON,Consumer Staples,Consumer Staples,sector,XLP,IWM
JBTM,JBTM,JBT MAREL,Industrials,Industrials,sector,XLI,IWM
JCAP,JCAP,JEFFERSON CAPITAL INC,Financials,Financials,sector,XLF,IWM
JCI,JCI,JOHNSON CONTROLS INTERNATION,Industrials,Industrials,sector,XLI,SPY
JILL,JILL,J JILL INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
JJSF,JJSF,J AND J SNACK FOODS CORP,Consumer Staples,Consumer Staples,sector,XLP,IWM
JKHY,JKHY,JACK HENRY + ASSOCIATES INC,Financials,Financials,sector,XLF,SPY
JMSB,JMSB,JOHN MARSHALL BANCORP INC,Financials,Financials,sector,XLF,IWM
JNJ,JNJ,JOHNSON + JOHNSON,Health Care,Health Care,sector,XLV,SPY
JOBY,JOBY,JOBY AVIATION CLASS A,Industrials,Industrials,sector,XLI,IWM,evtol
JOE,JOE,ST JOE,Real Estate,Real Estate,sector,XLRE,IWM
JOUT,JOUT,JOHNSON OUTDOORS INC CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
JPM,JPM,JPMORGAN CHASE + CO,Financials,Financials,sector,XLF,SPY
JRVR,JRVR,JAMES RIVER GROUP HOLDINGS INC,Financials,Financials,sector,XLF,IWM
JXN,JXN,JACKSON FINANCIAL CLASS A,Financials,Financials,sector,XLF,IWM
KAI,KAI,KADANT INC,Industrials,Industrials,sector,XLI,IWM
KALU,KALU,KAISER ALUMINIUM,Materials,Materials,sector,XLB,IWM
KBH,KBH,KB HOME,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
KDP,KDP,KEURIG DR PEPPER INC,Consumer Staples,Consumer Staples,sector,XLP,NDX|SPY
KE,KE,KIMBALL ELECTRONICS INC,Information Technology,Information Technology,sector,IWM,IWM
KEEL,KEEL,KEEL INFRASTRUCTURE CORP,Information Technology,Information Technology,sector,IWM,IWM
KELYA,KELYA,KELLY SERVICES INC CLASS A,Industrials,Industrials,sector,XLI,IWM
KEY,KEY,KEYCORP,Financials,Financials,sector,XLF,SPY
KEYS,KEYS,KEYSIGHT TECHNOLOGIES IN,Technology,Technology,sector,XLK,SPY
KFRC,KFRC,KFORCE INC,Industrials,Industrials,sector,XLI,IWM
KFY,KFY,KORN FERRY,Industrials,Industrials,sector,XLI,IWM
KGEI,KGEI,KOLIBRI GLOBAL ENERGY INC,Energy,Energy,sector,XLE,IWM
KGS,KGS,KODIAK GAS SERVICES INC,Energy,Energy,sector,XLE,IWM
KHC,KHC,KRAFT HEINZ CO/THE,Consumer Staples,Consumer Staples,sector,XLP,NDX|SPY
KIDS,KIDS,ORTHOPEDIATRICS CORP,Health Care,Health Care,sector,XLV,IWM
KIM,KIM,KIMCO REALTY CORP,Real Estate,Real Estate,sector,XLRE,SPY
KINS,KINS,KINGSTONE COMPANIES INC,Financials,Financials,sector,XLF,IWM
KKR,KKR,KKR + CO INC,Financials,Financials,sector,XLF,SPY
KLAC,KLAC,KLA CORP,Technology,Technology,sector,XLK,NDX|SPY
KLC,KLC,KINDERCARE LEARNING COMPANIES INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
KLIC,KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,Information Technology,sector,IWM,IWM
KLRA,KLRA,KAILERA THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
KLTR,KLTR,KALTURA INC,Information Technology,Information Technology,sector,IWM,IWM
KMB,KMB,KIMBERLY CLARK CORP,Consumer Staples,Consumer Staples,sector,XLP,SPY
KMI,KMI,KINDER MORGAN INC,Energy,Energy,sector,XLE,SPY
KMPR,KMPR,KEMPER,Financials,Financials,sector,XLF,IWM
KMT,KMT,KENNAMETAL,Industrials,Industrials,sector,XLI,IWM
KMTS,KMTS,KESTRA MEDICAL TECHNOLOGIES,Health Care,Health Care,sector,XLV,IWM
KN,KN,KNOWLES,Information Technology,Information Technology,sector,IWM,IWM
KNF,KNF,KNIFE RIVER CORP,Materials,Materials,sector,XLB,IWM
KNSA,KNSA,KINIKSA PHARMACEUTICALS INTERNATIO,Health Care,Health Care,sector,XLV,IWM
KNTK,KNTK,KINETIK HOLDINGS CLASS A,Energy,Energy,sector,XLE,IWM
KO,KO,COCA COLA CO/THE,Consumer Staples,Consumer Staples,sector,XLP,SPY
KOD,KOD,KODIAK SCIENCES,Health Care,Health Care,sector,XLV,IWM
KODK,KODK,EASTMAN KODAK,Information Technology,Information Technology,sector,IWM,IWM
KOP,KOP,KOPPERS HOLDINGS INC,Materials,Materials,sector,XLB,IWM
KOPN,KOPN,KOPIN CORP,Information Technology,Information Technology,sector,IWM,IWM
KOS,KOS,KOSMOS ENERGY,Energy,Energy,sector,XLE,IWM
KPTI,KPTI,KARYOPHARM THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
KR,KR,KROGER CO,Consumer Staples,Consumer Staples,sector,XLP,SPY
KREF,KREF,KKR REAL ESTATE FINANCE INC TRUST,Financials,Financials,sector,XLF,IWM
KRG,KRG,KITE REALTY GROUP TRUST REIT,Real Estate,Real Estate,sector,XLRE,IWM
KRMD,KRMD,KORU MEDICAL SYSTEMS INC,Health Care,Health Care,sector,XLV,IWM
KRNY,KRNY,KEARNY FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
KRO,KRO,KRONOS WORLDWIDE,Materials,Materials,sector,XLB,IWM
KROS,KROS,KEROS THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
KRRO,KRRO,KORRO BIO,Health Care,Health Care,sector,XLV,IWM
KRT,KRT,KARAT PACKAGING INC,Industrials,Industrials,sector,XLI,IWM
KRUS,KRUS,KURA SUSHI USA,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
KRYS,KRYS,KRYSTAL BIOTECH,Health Care,Health Care,sector,XLV,IWM
KSS,KSS,KOHLS CORP,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
KTB,KTB,KONTOOR BRANDS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
KURA,KURA,KURA ONCOLOGY,Health Care,Health Care,sector,XLV,IWM
KVHI,KVHI,KVH INDUSTRIES INC,Information Technology,Information Technology,sector,IWM,IWM
KVUE,KVUE,KENVUE INC,Consumer Staples,Consumer Staples,sector,XLP,SPY
KWR,KWR,QUAKER HOUGHTON CORP,Materials,Materials,sector,XLB,IWM
KWY,KWY,KINGSWAY CORP,Financials,Financials,sector,XLF,IWM
KYMR,KYMR,KYMERA THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
KYTX,KYTX,KYVERNA THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
L,L,LOEWS CORP,Financials,Financials,sector,XLF,SPY
LADR,LADR,LADDER CAPITAL CORP CLASS A,Financials,Financials,sector,XLF,IWM
LAND,LAND,GLADSTONE LAND REIT CORP,Real Estate,Real Estate,sector,XLRE,IWM
LARK,LARK,LANDMARK BANCORP INC,Financials,Financials,sector,XLF,IWM
LASR,LASR,NLIGHT,Information Technology,Information Technology,sector,IWM,IWM
LAUR,LAUR,LAUREATE EDUCATION,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LAW,LAW,CS DISCO,Information Technology,Information Technology,sector,IWM,IWM
LBRT,LBRT,LIBERTY ENERGY CLASS A,Energy,Energy,sector,XLE,IWM
LBRX,LBRX,LB PHARMACEUTICALS INC,Health Care,Health Care,sector,XLV,IWM
LCID,LCID,LUCID GROUP,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LCII,LCII,LCI INDUSTRIES,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LCNB,LCNB,LCNB CORP,Financials,Financials,sector,XLF,IWM
LCTX,LCTX,LINEAGE CELL THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
LCUT,LCUT,LIFETIME BRANDS INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LDI,LDI,LOANDEPOT INC CLASS A,Financials,Financials,sector,XLF,IWM
LDOS,LDOS,LEIDOS HOLDINGS INC,Industrials,Industrials,sector,XLI,SPY
LE,LE,LAND END,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LEE,LEE,LEE ENTERPRISES INC,Communication,Communication,sector,XLC,IWM
LEG,LEG,LEGGETT & PLATT,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LEGH,LEGH,LEGACY HOUSING CORP,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LEN,LEN,LENNAR CORP A,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
LENZ,LENZ,LENZ THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
LEU,LEU,CENTRUS ENERGY CLASS A,Energy,Energy,sector,XLE,IWM,nuclear
LFCR,LFCR,LIFECORE BIOMEDICAL,Health Care,Health Care,sector,XLV,IWM
LFMD,LFMD,LIFEMD INC,Health Care,Health Care,sector,XLV,IWM
LFST,LFST,LIFESTANCE HEALTH GROUP,Health Care,Health Care,sector,XLV,IWM
LGIH,LGIH,LGI HOMES,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LGN,LGN,LEGENCE CLASS A,Industrials,Industrials,sector,XLI,IWM
LGND,LGND,LIGAND PHARMACEUTICALS,Health Care,Health Care,sector,XLV,IWM
LH,LH,LABCORP HOLDINGS INC,Health Care,Health Care,sector,XLV,SPY
LHX,LHX,L3HARRIS TECHNOLOGIES INC,Industrials,Industrials,sector,XLI,SPY
LIF,LIF,LIFE360,Information Technology,Information Technology,sector,IWM,IWM
LII,LII,LENNOX INTERNATIONAL INC,Industrials,Industrials,sector,XLI,SPY
LILA,LILA,LIBERTY LATIN AMERICA CLASS A,Communication,Communication,sector,XLC,IWM
LILAK,LILAK,LIBERTY LATIN AMERICA CLASS C,Communication,Communication,sector,XLC,IWM
LIN,LIN,LINDE PLC,Materials,Materials,sector,XLB,NDX|SPY
LINC,LINC,LINCOLN EDUCATIONAL SERVICES CORP,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LIND,LIND,LINDBLAD EXPEDITIONS HOLDINGS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LION,LION,LIONSGATE STUDIOS,Communication,Communication,sector,XLC,IWM
LITE,LITE,LUMENTUM HOLDINGS INC,Technology,Technology,sector,XLK,NDX|SPY
LIVN,LIVN,LIVANOVA PLC,Health Care,Health Care,sector,XLV,IWM
LKFN,LKFN,LAKELAND FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
LLY,LLY,ELI LILLY + CO,Health Care,Health Care,sector,XLV,SPY
LMAT,LMAT,LEMAITRE VASCULAR,Health Care,Health Care,sector,XLV,IWM
LMB,LMB,LIMBACH HOLDINGS INC,Industrials,Industrials,sector,XLI,IWM
LMND,LMND,LEMONADE INC,Financials,Financials,sector,XLF,IWM
LMNR,LMNR,LIMONEIRA,Consumer Staples,Consumer Staples,sector,XLP,IWM
LMRI,LMRI,LUMEXA IMAGING HOLDINGS,Health Care,Health Care,sector,XLV,IWM
LMT,LMT,LOCKHEED MARTIN CORP,Industrials,Industrials,sector,XLI,SPY
LNN,LNN,LINDSAY,Industrials,Industrials,sector,XLI,IWM
LNT,LNT,ALLIANT ENERGY CORP,Utilities,Utilities,sector,XLU,SPY
LNTH,LNTH,LANTHEUS HOLDINGS,Health Care,Health Care,sector,XLV,IWM
LOB,LOB,LIVE OAK BANCSHARES,Financials,Financials,sector,XLF,IWM
LOCO,LOCO,EL POLLO LOCO INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LODE,LODE,COMSTOCK INC,Energy,Energy,sector,XLE,IWM
LOVE,LOVE,LOVESAC COMPANY,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LOW,LOW,LOWE S COS INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
LPG,LPG,DORIAN LPG,Energy,Energy,sector,XLE,IWM
LPTH,LPTH,LIGHTPATH TECHNOLOGIES INC CLASS A,Information Technology,Information Technology,sector,IWM,IWM
LQDA,LQDA,LIQUIDIA,Health Care,Health Care,sector,XLV,IWM
LQDT,LQDT,LIQUIDITY SERVICES INC,Industrials,Industrials,sector,XLI,IWM
LRCX,LRCX,LAM RESEARCH CORP,Technology,Technology,sector,XLK,NDX|SPY
LRMR,LRMR,LARIMAR THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
LRN,LRN,STRIDE INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LTBR,LTBR,LIGHTBRIDGE CORP,Energy,Energy,sector,XLE,IWM
LTC,LTC,LTC PROPERTIES REIT,Real Estate,Real Estate,sector,XLRE,IWM
LTH,LTH,LIFE TIME GROUP HOLDINGS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LTRX,LTRX,LANTRONIX INC,Information Technology,Information Technology,sector,IWM,IWM
LUCD,LUCD,LUCID DIAGNOSTICS INC,Health Care,Health Care,sector,XLV,IWM
LULU,LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
LUMN,LUMN,LUMEN TECHNOLOGIES,Communication,Communication,sector,XLC,IWM
LUNR,LUNR,INTUITIVE MACHINES INC CLASS A,Industrials,Industrials,sector,XLI,IWM,space
LUV,LUV,SOUTHWEST AIRLINES CO,Industrials,Industrials,sector,XLI,SPY
LVS,LVS,LAS VEGAS SANDS CORP,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
LVWR,LVWR,LIVEWIRE GROUP,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LWAY,LWAY,LIFEWAY FOODS INC,Consumer Staples,Consumer Staples,sector,XLP,IWM
LWLG,LWLG,LIGHTWAVE LOGIC,Information Technology,Information Technology,sector,IWM,IWM
LXEO,LXEO,LEXEO THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
LXFR,LXFR,LUXFER HOLDINGS PLC,Industrials,Industrials,sector,XLI,IWM
LXP,LXP,LXP INDUSTRIAL TRUST,Real Estate,Real Estate,sector,XLRE,IWM
LXRX,LXRX,LEXICON PHARMACEUTICALS INC,Health Care,Health Care,sector,XLV,IWM
LXU,LXU,LSB INDUSTRIES,Materials,Materials,sector,XLB,IWM
LYB,LYB,LYONDELLBASELL INDU CL A,Materials,Materials,sector,XLB,SPY
LYEL,LYEL,LYELL IMMUNOPHARMA,Health Care,Health Care,sector,XLV,IWM
LYTS,LYTS,LSI INDUSTRIES INC,Industrials,Industrials,sector,XLI,IWM
LYV,LYV,LIVE NATION ENTERTAINMENT IN,Communication Services,Communication Services,sector,XLC,SPY
LZ,LZ,LEGALZOOM COM,Industrials,Industrials,sector,XLI,IWM
LZB,LZB,LA-Z-BOY INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
LZM,LZM,LIFEZONE METALS LTD,Materials,Materials,sector,XLB,IWM
MA,MA,MASTERCARD INC   A,Financials,Financials,sector,XLF,SPY
MAA,MAA,MID AMERICA APARTMENT COMM,Real Estate,Real Estate,sector,XLRE,SPY
MAC,MAC,MACERICH REIT,Real Estate,Real Estate,sector,XLRE,IWM
MAGN,MAGN,MAGNERA,Materials,Materials,sector,XLB,IWM
MAMA,MAMA,MAMAS CREATIONS INC,Consumer Staples,Consumer Staples,sector,XLP,IWM
MAN,MAN,MANPOWER INC,Industrials,Industrials,sector,XLI,IWM
MANE,MANE,VERADERMICS,Health Care,Health Care,sector,XLV,IWM
MAR,MAR,MARRIOTT INTERNATIONAL  CL A,Consumer Discretionary,Consumer Discretionary,sector,XLY,NDX|SPY
MARA,MARA,MARA HOLDINGS INC,Information Technology,Information Technology,sector,IWM,IWM
MAS,MAS,MASCO CORP,Industrials,Industrials,sector,XLI,SPY
MASS,MASS,908 DEVICES,Information Technology,Information Technology,sector,IWM,IWM
MATV,MATV,MATIV HOLDINGS,Materials,Materials,sector,XLB,IWM
MATW,MATW,MATTHEWS INTERNATIONAL CORP CLASS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
MATX,MATX,MATSON INC,Industrials,Industrials,sector,XLI,IWM
MAX,MAX,MEDIAALPHA CLASS A,Communication,Communication,sector,XLC,IWM
MAZE,MAZE,MAZE THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
MBC,MBC,MASTERBRAND,Industrials,Industrials,sector,XLI,IWM
MBI,MBI,MBIA INC,Financials,Financials,sector,XLF,IWM
MBIN,MBIN,MERCHANTS BANCORP,Financials,Financials,sector,XLF,IWM
MBUU,MBUU,MALIBU BOATS CLASS A INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
MBWM,MBWM,MERCANTILE BANK CORP,Financials,Financials,sector,XLF,IWM
MBX,MBX,MBX BIOSCIENCES,Health Care,Health Care,sector,XLV,IWM
MC,MC,MOELIS CLASS A,Financials,Financials,sector,XLF,IWM
MCB,MCB,METROPOLITAN BANK HOLDING CORP,Financials,Financials,sector,XLF,IWM
MCBS,MCBS,METROCITY BANKSHARES INC,Financials,Financials,sector,XLF,IWM
MCD,MCD,MCDONALD S CORP,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
MCFT,MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
MCHB,MCHB,MECHANICS BANCORP CLASS A,Financials,Financials,sector,XLF,IWM
MCHP,MCHP,MICROCHIP TECHNOLOGY INC,Technology,Technology,sector,XLK,NDX|SPY
MCK,MCK,MCKESSON CORP,Health Care,Health Care,sector,XLV,SPY
MCO,MCO,MOODY S CORP,Financials,Financials,sector,XLF,SPY
MCRI,MCRI,MONARCH CASINO AND RESORT,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
MCS,MCS,THE MARCUS CORP,Communication,Communication,sector,XLC,IWM
MCY,MCY,MERCURY GENERAL,Financials,Financials,sector,XLF,IWM
MD,MD,PEDIATRIX MEDICAL GROUP INC,Health Care,Health Care,sector,XLV,IWM
MDLZ,MDLZ,MONDELEZ INTERNATIONAL INC A,Consumer Staples,Consumer Staples,sector,XLP,NDX|SPY
MDT,MDT,MEDTRONIC PLC,Health Care,Health Care,sector,XLV,SPY
MDWD,MDWD,MEDIWOUND LTD,Health Care,Health Care,sector,XLV,IWM
MDXG,MDXG,MIMEDX GROUP,Health Care,Health Care,sector,XLV,IWM
MEC,MEC,MAYVILLE ENGINEERING COMPANY INC,Industrials,Industrials,sector,XLI,IWM
MEI,MEI,METHODE ELECTRONICS,Information Technology,Information Technology,sector,IWM,IWM
MELI,MELI,"MercadoLibre, Inc. Common Stock",Unknown,Unknown,fallback,QQQ,NDX
MET,MET,METLIFE INC,Financials,Financials,sector,XLF,SPY
META,META,META PLATFORMS INC CLASS A,Communication Services,Communication Services,sector,XLC,NDX|SPY
METC,METC,RAMACO RESOURCES INC CLASS A,Materials,Materials,sector,XLB,IWM
METCB,METCB,RAMACO RESOURCES CLASS B,Materials,Materials,sector,XLB,IWM
MFA,MFA,MFA FINANCIAL,Financials,Financials,sector,XLF,IWM
MFIN,MFIN,MEDALLION FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
MG,MG,MISTRAS GROUP INC,Industrials,Industrials,sector,XLI,IWM
MGEE,MGEE,MGE ENERGY,Utilities,Utilities,sector,XLU,IWM
MGM,MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
MGNI,MGNI,MAGNITE,Communication,Communication,sector,XLC,IWM
MGNX,MGNX,MACROGENICS INC,Health Care,Health Care,sector,XLV,IWM
MGPI,MGPI,MGP INGREDIENTS INC,Consumer Staples,Consumer Staples,sector,XLP,IWM
MGRC,MGRC,MCGRATH RENT,Industrials,Industrials,sector,XLI,IWM
MGTX,MGTX,MEIRAGTX HOLDINGS PLC,Health Care,Health Care,sector,XLV,IWM
MGY,MGY,MAGNOLIA OIL GAS CORP CLASS A,Energy,Energy,sector,XLE,IWM
MH,MH,MCGRAW HILL,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
MHO,MHO,M I HOMES INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
MIAX,MIAX,MIAMI INTERNATIONAL HOLDINGS,Financials,Financials,sector,XLF,IWM
MIR,MIR,MIRION TECHNOLOGIES CLASS A,Information Technology,Information Technology,sector,IWM,IWM
MIRM,MIRM,MIRUM PHARMACEUTICALS,Health Care,Health Care,sector,XLV,IWM
MITK,MITK,MITEK SYSTEMS INC,Information Technology,Information Technology,sector,IWM,IWM
MITT,MITT,TPG MORTGAGE INVESTMENT TRUST INC,Financials,Financials,sector,XLF,IWM
MKC,MKC,MCCORMICK + CO NON VTG SHRS,Consumer Staples,Consumer Staples,sector,XLP,SPY
MKTW,MKTW,MARKETWISE INC CLASS A,Financials,Financials,sector,XLF,IWM
MLAB,MLAB,MESA LABORATORIES,Health Care,Health Care,sector,XLV,IWM
MLKN,MLKN,MILLERKNOLL,Industrials,Industrials,sector,XLI,IWM
MLM,MLM,MARTIN MARIETTA MATERIALS,Materials,Materials,sector,XLB,SPY
MLP,MLP,MAUI LAND AND PINEAPPLE INC,Real Estate,Real Estate,sector,XLRE,IWM
MLR,MLR,MILLER INDUSTRIES INC,Industrials,Industrials,sector,XLI,IWM
MLYS,MLYS,MINERALYS THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
MMED,MMED,MINIMED INC,Health Care,Health Care,sector,XLV,IWM
MMI,MMI,MARCUS & MILLICHAP INC,Real Estate,Real Estate,sector,XLRE,IWM
MMM,MMM,3M CO,Industrials,Industrials,sector,XLI,SPY
MMS,MMS,MAXIMUS,Industrials,Industrials,sector,XLI,IWM
MMSI,MMSI,MERIT MEDICAL SYSTEMS INC,Health Care,Health Care,sector,XLV,IWM
MNKD,MNKD,MANNKIND,Health Care,Health Care,sector,XLV,IWM
MNPR,MNPR,MONOPAR THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
MNRO,MNRO,MONRO,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
MNSB,MNSB,MAINSTREET BANCSHARES INC,Financials,Financials,sector,XLF,IWM
MNST,MNST,MONSTER BEVERAGE CORP,Consumer Staples,Consumer Staples,sector,XLP,NDX|SPY
MNTK,MNTK,MONTAUK RENEWABLES INC,Utilities,Utilities,sector,XLU,IWM
MNTN,MNTN,MNTN CLASS A,Communication,Communication,sector,XLC,IWM
MO,MO,ALTRIA GROUP INC,Consumer Staples,Consumer Staples,sector,XLP,SPY
MOGA,MOGA,MOOG INC CLASS A,Industrials,Industrials,sector,XLI,IWM
MOS,MOS,MOSAIC CO/THE,Materials,Materials,sector,XLB,SPY
MOV,MOV,MOVADO GROUP INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
MPAA,MPAA,MOTORCAR PARTS OF AMERICA INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
MPB,MPB,MID PENN BANCORP INC,Financials,Financials,sector,XLF,IWM
MPC,MPC,MARATHON PETROLEUM CORP,Energy,Energy,sector,XLE,SPY
MPLT,MPLT,MAPLIGHT THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
MPTI,MPTI,M TRON INDUSTRIES INC,Information Technology,Information Technology,sector,IWM,IWM
MPWR,MPWR,MONOLITHIC POWER SYSTEMS INC,Technology,Technology,sector,XLK,NDX|SPY
